alert_id,timestamp,employee_id,hostname,severity,alert_type,mitre_attack,source_ip,destination_ip,description
ALT035162,2026-07-01 09:48:28.287407,EMP00067,HOST0010,Critical,Privilege Escalation,T1562,10.22.239.109,10.12.61.92,Malware Detection detected on HOST0010
ALT035163,2026-05-05 16:12:28.287407,EMP00311,HOST0150,Low,Suspicious PowerShell,T1003,172.18.157.147,10.110.187.172,Credential Dumping detected on HOST0150
ALT035164,2026-05-14 21:23:28.287407,EMP00402,HOST0180,Low,Failed Login,T1021,10.29.112.232,10.161.210.239,Data Exfiltration detected on HOST0180
ALT035165,2026-06-06 11:34:28.287407,EMP00427,HOST0095,Low,Suspicious PowerShell,T1078,192.168.78.137,10.33.46.115,Ransomware Activity detected on HOST0095
ALT035166,2026-07-08 16:21:28.287407,EMP00054,HOST0008,Medium,Suspicious PowerShell,T1059,172.22.62.174,10.74.238.197,Failed Login detected on HOST0008
ALT035167,2026-05-25 16:32:28.287407,EMP00398,HOST0157,Low,Credential Dumping,T1003,10.188.99.152,10.181.41.173,Ransomware Activity detected on HOST0157
ALT035168,2026-07-23 22:27:28.287407,EMP00461,HOST0070,Medium,Privilege Escalation,T1021,10.113.230.254,10.50.237.252,Malware Detection detected on HOST0070
ALT035169,2026-06-24 03:42:28.287407,EMP00386,HOST0057,Medium,Ransomware Activity,T1562,192.168.121.254,10.65.122.138,Suspicious PowerShell detected on HOST0057
ALT035170,2026-05-10 10:13:28.287407,EMP00359,HOST0019,Medium,Suspicious PowerShell,T1059,10.62.153.70,10.80.181.68,Data Exfiltration detected on HOST0019
ALT035171,2026-06-11 02:03:28.287407,EMP00207,HOST0175,High,Privilege Escalation,T1562,10.250.177.124,10.101.88.60,Data Exfiltration detected on HOST0175
ALT035172,2026-05-22 08:16:28.287407,EMP00349,HOST0190,Low,Suspicious PowerShell,T1021,10.236.7.32,10.195.53.178,Credential Dumping detected on HOST0190
ALT035173,2026-05-25 07:51:28.287407,EMP00406,HOST0064,Low,Ransomware Activity,T1021,172.27.198.87,10.49.42.77,Privilege Escalation detected on HOST0064
ALT035174,2026-04-29 07:27:28.287407,EMP00299,HOST0132,Low,Malware Detection,T1486,10.28.223.92,10.33.20.192,Failed Login detected on HOST0132
ALT035175,2026-05-06 12:29:28.287407,EMP00044,HOST0070,Critical,Suspicious PowerShell,T1021,10.113.230.254,10.149.190.247,Ransomware Activity detected on HOST0070
ALT035176,2026-07-15 09:41:28.287407,EMP00472,HOST0089,Medium,Suspicious PowerShell,T1021,172.18.197.160,10.134.253.104,Data Exfiltration detected on HOST0089
ALT035177,2026-04-30 04:52:28.287407,EMP00149,HOST0080,High,Data Exfiltration,T1562,172.27.207.144,10.212.201.204,Failed Login detected on HOST0080
ALT035178,2026-05-26 08:21:28.287407,EMP00403,HOST0027,Low,Suspicious PowerShell,T1486,172.18.25.189,10.107.46.122,Suspicious PowerShell detected on HOST0027
ALT035179,2026-07-20 02:12:28.287407,EMP00219,HOST0098,Critical,Ransomware Activity,T1021,192.168.71.6,10.83.47.168,Suspicious PowerShell detected on HOST0098
ALT035180,2026-07-04 15:53:28.287407,EMP00242,HOST0109,Low,Credential Dumping,T1003,172.17.94.28,10.133.147.150,Privilege Escalation detected on HOST0109
ALT035181,2026-06-24 04:11:28.287407,EMP00005,HOST0159,High,Privilege Escalation,T1059,192.168.241.38,10.21.131.7,Failed Login detected on HOST0159
ALT035182,2026-06-06 09:33:28.287407,EMP00033,HOST0193,Medium,Failed Login,T1041,172.30.154.147,10.56.179.43,Privilege Escalation detected on HOST0193
ALT035183,2026-07-02 00:59:28.287407,EMP00453,HOST0034,Critical,Malware Detection,T1486,192.168.32.131,10.191.88.151,Malware Detection detected on HOST0034
ALT035184,2026-07-04 08:52:28.287407,EMP00247,HOST0025,Critical,Failed Login,T1486,10.59.194.182,10.219.111.43,Ransomware Activity detected on HOST0025
ALT035185,2026-07-27 23:00:28.287407,EMP00216,HOST0115,Critical,Malware Detection,T1041,172.18.208.69,10.167.208.158,Credential Dumping detected on HOST0115
ALT035186,2026-05-01 14:47:28.287407,EMP00395,HOST0195,Medium,Credential Dumping,T1562,10.75.164.33,10.80.176.142,Malware Detection detected on HOST0195
ALT035187,2026-06-26 23:51:28.287407,EMP00438,HOST0108,Critical,Ransomware Activity,T1041,10.139.8.132,10.89.195.222,Data Exfiltration detected on HOST0108
ALT035188,2026-05-19 04:23:28.287407,EMP00101,HOST0131,Critical,Malware Detection,T1041,172.30.82.0,10.253.248.199,Credential Dumping detected on HOST0131
ALT035189,2026-06-19 16:55:28.287407,EMP00001,HOST0154,Medium,Data Exfiltration,T1078,172.31.206.108,10.237.177.187,Malware Detection detected on HOST0154
ALT035190,2026-07-10 03:21:28.287407,EMP00193,HOST0112,Critical,Privilege Escalation,T1021,172.16.35.94,10.64.17.129,Privilege Escalation detected on HOST0112
ALT035191,2026-07-18 10:54:28.287407,EMP00364,HOST0174,Critical,Failed Login,T1562,172.29.249.69,10.112.118.93,Data Exfiltration detected on HOST0174
ALT035192,2026-05-17 04:21:28.287407,EMP00450,HOST0128,Low,Ransomware Activity,T1003,10.225.120.6,10.185.1.122,Suspicious PowerShell detected on HOST0128
ALT035193,2026-06-13 19:54:28.287407,EMP00270,HOST0116,Medium,Ransomware Activity,T1486,172.30.174.144,10.141.33.22,Malware Detection detected on HOST0116
ALT035194,2026-07-21 20:34:28.287407,EMP00431,HOST0033,Medium,Data Exfiltration,T1486,192.168.181.78,10.219.26.188,Credential Dumping detected on HOST0033
ALT035195,2026-07-19 14:53:28.287407,EMP00346,HOST0200,Low,Ransomware Activity,T1021,172.26.59.201,10.50.41.251,Ransomware Activity detected on HOST0200
ALT035196,2026-05-13 06:06:28.287407,EMP00355,HOST0138,Low,Data Exfiltration,T1003,10.180.113.202,10.120.126.2,Malware Detection detected on HOST0138
ALT035197,2026-05-25 07:49:28.287407,EMP00329,HOST0112,Critical,Ransomware Activity,T1041,172.16.35.94,10.213.218.40,Privilege Escalation detected on HOST0112
ALT035198,2026-05-06 12:22:28.287407,EMP00383,HOST0136,High,Privilege Escalation,T1078,192.168.139.227,10.3.0.228,Data Exfiltration detected on HOST0136
ALT035199,2026-04-29 11:28:28.287407,EMP00446,HOST0108,Critical,Data Exfiltration,T1003,10.139.8.132,10.40.5.244,Data Exfiltration detected on HOST0108
ALT035200,2026-07-04 15:24:28.287407,EMP00455,HOST0080,Critical,Data Exfiltration,T1003,172.27.207.144,10.43.205.171,Data Exfiltration detected on HOST0080
ALT035201,2026-07-14 06:20:28.287407,EMP00315,HOST0029,Low,Suspicious PowerShell,T1486,172.16.250.158,10.223.246.158,Failed Login detected on HOST0029
ALT035202,2026-06-21 22:34:28.287407,EMP00497,HOST0059,High,Ransomware Activity,T1041,192.168.232.69,10.112.129.215,Suspicious PowerShell detected on HOST0059
ALT035203,2026-07-05 12:04:28.287407,EMP00097,HOST0158,High,Data Exfiltration,T1021,10.84.211.47,10.17.240.99,Malware Detection detected on HOST0158
ALT035204,2026-07-15 16:52:28.287407,EMP00285,HOST0133,Medium,Failed Login,T1041,10.88.43.111,10.99.93.130,Ransomware Activity detected on HOST0133
ALT035205,2026-07-25 14:26:28.287407,EMP00207,HOST0057,Critical,Ransomware Activity,T1562,192.168.121.254,10.233.181.121,Malware Detection detected on HOST0057
ALT035206,2026-07-21 04:40:28.287407,EMP00466,HOST0104,Medium,Ransomware Activity,T1041,10.86.142.8,10.114.187.45,Data Exfiltration detected on HOST0104
ALT035207,2026-06-02 17:44:28.287407,EMP00135,HOST0174,Critical,Failed Login,T1041,172.29.249.69,10.150.97.161,Suspicious PowerShell detected on HOST0174
ALT035208,2026-05-20 09:10:28.287407,EMP00437,HOST0071,Critical,Failed Login,T1003,10.145.18.196,10.65.151.206,Malware Detection detected on HOST0071
ALT035209,2026-05-20 02:23:28.287407,EMP00262,HOST0087,High,Ransomware Activity,T1003,10.74.111.61,10.231.57.126,Suspicious PowerShell detected on HOST0087
ALT035210,2026-06-02 07:48:28.287407,EMP00246,HOST0096,Critical,Failed Login,T1059,192.168.208.131,10.229.12.44,Data Exfiltration detected on HOST0096
ALT035211,2026-07-08 13:43:28.287407,EMP00080,HOST0106,Low,Privilege Escalation,T1021,172.29.204.183,10.36.90.184,Credential Dumping detected on HOST0106
ALT035212,2026-05-10 18:32:28.287407,EMP00063,HOST0056,Low,Data Exfiltration,T1486,172.16.238.134,10.235.114.157,Credential Dumping detected on HOST0056
ALT035213,2026-06-15 15:18:28.287407,EMP00022,HOST0024,Low,Failed Login,T1486,10.252.103.226,10.48.147.31,Malware Detection detected on HOST0024
ALT035214,2026-07-24 19:15:28.287407,EMP00294,HOST0104,High,Suspicious PowerShell,T1059,10.86.142.8,10.56.52.140,Suspicious PowerShell detected on HOST0104
ALT035215,2026-06-16 17:54:28.287407,EMP00214,HOST0074,Critical,Privilege Escalation,T1078,10.75.93.227,10.170.227.211,Credential Dumping detected on HOST0074
ALT035216,2026-06-14 11:22:28.287407,EMP00247,HOST0082,Low,Privilege Escalation,T1486,10.237.223.205,10.189.190.82,Data Exfiltration detected on HOST0082
ALT035217,2026-06-05 17:22:28.287407,EMP00439,HOST0017,Low,Failed Login,T1021,172.18.113.218,10.172.233.140,Failed Login detected on HOST0017
ALT035218,2026-05-01 09:27:28.287407,EMP00439,HOST0189,High,Privilege Escalation,T1003,192.168.71.129,10.177.251.109,Credential Dumping detected on HOST0189
ALT035219,2026-05-24 09:05:28.287407,EMP00274,HOST0097,Medium,Malware Detection,T1486,172.17.153.30,10.87.44.180,Ransomware Activity detected on HOST0097
ALT035220,2026-05-14 07:25:28.287407,EMP00135,HOST0180,Medium,Privilege Escalation,T1021,10.29.112.232,10.14.107.19,Privilege Escalation detected on HOST0180
ALT035221,2026-05-27 17:41:28.287407,EMP00128,HOST0164,High,Credential Dumping,T1078,10.19.72.245,10.70.186.195,Failed Login detected on HOST0164
ALT035222,2026-05-13 05:19:28.287407,EMP00202,HOST0157,Medium,Ransomware Activity,T1021,10.188.99.152,10.235.95.68,Credential Dumping detected on HOST0157
ALT035223,2026-07-18 00:09:28.287407,EMP00372,HOST0032,Low,Privilege Escalation,T1059,10.63.138.205,10.66.190.232,Failed Login detected on HOST0032
ALT035224,2026-07-11 02:48:28.287407,EMP00486,HOST0048,High,Data Exfiltration,T1059,172.30.126.198,10.247.183.100,Privilege Escalation detected on HOST0048
ALT035225,2026-06-05 19:43:28.287407,EMP00040,HOST0157,Medium,Ransomware Activity,T1078,10.188.99.152,10.223.150.39,Suspicious PowerShell detected on HOST0157
ALT035226,2026-06-09 19:35:28.287407,EMP00037,HOST0107,High,Suspicious PowerShell,T1041,10.5.12.61,10.248.192.129,Credential Dumping detected on HOST0107
ALT035227,2026-07-13 17:45:28.287407,EMP00231,HOST0126,High,Ransomware Activity,T1041,10.211.117.6,10.151.91.19,Suspicious PowerShell detected on HOST0126
ALT035228,2026-06-05 07:39:28.287407,EMP00277,HOST0090,Critical,Credential Dumping,T1562,172.30.238.182,10.36.155.236,Suspicious PowerShell detected on HOST0090
ALT035229,2026-05-22 22:44:28.287407,EMP00180,HOST0138,Critical,Ransomware Activity,T1003,10.180.113.202,10.128.136.227,Ransomware Activity detected on HOST0138
ALT035230,2026-06-09 09:22:28.287407,EMP00138,HOST0139,Critical,Data Exfiltration,T1041,192.168.160.96,10.37.63.53,Credential Dumping detected on HOST0139
ALT035231,2026-06-16 20:17:28.287407,EMP00330,HOST0055,Critical,Privilege Escalation,T1041,192.168.136.159,10.0.100.249,Malware Detection detected on HOST0055
ALT035232,2026-06-01 12:44:28.287407,EMP00030,HOST0199,Critical,Credential Dumping,T1486,10.151.152.72,10.63.194.231,Credential Dumping detected on HOST0199
ALT035233,2026-07-11 11:08:28.287407,EMP00079,HOST0194,High,Privilege Escalation,T1021,172.18.37.60,10.197.140.59,Ransomware Activity detected on HOST0194
ALT035234,2026-05-20 03:31:28.287407,EMP00302,HOST0100,Critical,Privilege Escalation,T1041,192.168.70.67,10.141.152.127,Data Exfiltration detected on HOST0100
ALT035235,2026-05-17 13:49:28.287407,EMP00305,HOST0011,Medium,Malware Detection,T1078,10.62.165.182,10.144.225.69,Failed Login detected on HOST0011
ALT035236,2026-06-30 06:40:28.287407,EMP00430,HOST0144,Low,Malware Detection,T1041,172.26.17.231,10.6.147.26,Credential Dumping detected on HOST0144
ALT035237,2026-05-26 19:08:28.287407,EMP00231,HOST0035,Critical,Data Exfiltration,T1041,172.24.103.163,10.58.39.23,Privilege Escalation detected on HOST0035
ALT035238,2026-07-03 22:09:28.287407,EMP00426,HOST0182,Critical,Privilege Escalation,T1486,10.35.54.75,10.233.29.15,Privilege Escalation detected on HOST0182
ALT035239,2026-07-20 08:33:28.287407,EMP00390,HOST0020,Low,Failed Login,T1078,192.168.198.89,10.44.34.214,Data Exfiltration detected on HOST0020
ALT035240,2026-07-16 22:35:28.287407,EMP00151,HOST0141,Critical,Suspicious PowerShell,T1486,172.20.180.243,10.119.114.242,Credential Dumping detected on HOST0141
ALT035241,2026-06-20 13:34:28.287407,EMP00072,HOST0043,Medium,Privilege Escalation,T1021,172.16.18.90,10.89.57.80,Failed Login detected on HOST0043
ALT035242,2026-06-02 06:05:28.287407,EMP00190,HOST0124,Medium,Privilege Escalation,T1041,192.168.6.174,10.75.23.206,Credential Dumping detected on HOST0124
ALT035243,2026-05-08 03:39:28.287407,EMP00329,HOST0027,Low,Ransomware Activity,T1486,172.18.25.189,10.175.137.184,Data Exfiltration detected on HOST0027
ALT035244,2026-05-05 19:41:28.287407,EMP00427,HOST0046,Low,Data Exfiltration,T1562,10.103.24.206,10.36.135.225,Ransomware Activity detected on HOST0046
ALT035245,2026-05-02 18:15:28.287407,EMP00148,HOST0035,Low,Malware Detection,T1059,172.24.103.163,10.168.0.224,Credential Dumping detected on HOST0035
ALT035246,2026-06-29 17:31:28.287407,EMP00038,HOST0003,High,Data Exfiltration,T1041,10.6.248.205,10.140.31.107,Credential Dumping detected on HOST0003
ALT035247,2026-06-14 16:45:28.287407,EMP00394,HOST0038,Medium,Malware Detection,T1486,192.168.241.1,10.173.119.5,Suspicious PowerShell detected on HOST0038
ALT035248,2026-06-02 15:30:28.287407,EMP00261,HOST0189,Critical,Malware Detection,T1486,192.168.71.129,10.74.129.129,Data Exfiltration detected on HOST0189
ALT035249,2026-06-17 03:56:28.287407,EMP00418,HOST0103,Medium,Credential Dumping,T1021,10.108.214.10,10.69.241.247,Malware Detection detected on HOST0103
ALT035250,2026-06-25 07:45:28.287407,EMP00132,HOST0031,Low,Suspicious PowerShell,T1021,10.191.194.96,10.109.46.221,Ransomware Activity detected on HOST0031
ALT035251,2026-05-03 04:09:28.287407,EMP00006,HOST0065,Critical,Suspicious PowerShell,T1562,172.28.48.175,10.89.255.207,Failed Login detected on HOST0065
ALT035252,2026-05-02 15:31:28.287407,EMP00426,HOST0015,Critical,Malware Detection,T1562,10.117.184.183,10.129.81.77,Malware Detection detected on HOST0015
ALT035253,2026-06-23 20:17:28.287407,EMP00438,HOST0089,Low,Suspicious PowerShell,T1003,172.18.197.160,10.96.108.48,Malware Detection detected on HOST0089
ALT035254,2026-06-24 03:23:28.287407,EMP00451,HOST0174,High,Failed Login,T1059,172.29.249.69,10.171.123.220,Failed Login detected on HOST0174
ALT035255,2026-07-02 17:56:28.287407,EMP00222,HOST0187,Critical,Data Exfiltration,T1003,192.168.246.242,10.174.69.63,Suspicious PowerShell detected on HOST0187
ALT035256,2026-07-10 03:21:28.287407,EMP00374,HOST0002,Critical,Ransomware Activity,T1059,192.168.127.129,10.132.179.110,Data Exfiltration detected on HOST0002
ALT035257,2026-06-23 17:14:28.287407,EMP00351,HOST0068,Critical,Privilege Escalation,T1078,10.220.235.31,10.90.139.174,Failed Login detected on HOST0068
ALT035258,2026-05-20 10:26:28.287407,EMP00337,HOST0196,Critical,Malware Detection,T1003,10.232.136.91,10.123.74.41,Failed Login detected on HOST0196
ALT035259,2026-06-07 04:09:28.287407,EMP00315,HOST0103,Critical,Credential Dumping,T1059,10.108.214.10,10.245.254.215,Suspicious PowerShell detected on HOST0103
ALT035260,2026-07-14 19:39:28.287407,EMP00421,HOST0005,Medium,Privilege Escalation,T1003,10.180.255.199,10.101.203.163,Ransomware Activity detected on HOST0005
ALT035261,2026-05-22 02:31:28.287407,EMP00261,HOST0174,Medium,Ransomware Activity,T1041,172.29.249.69,10.4.152.12,Privilege Escalation detected on HOST0174
ALT035262,2026-05-03 02:12:28.287407,EMP00493,HOST0065,Medium,Privilege Escalation,T1059,172.28.48.175,10.181.36.196,Credential Dumping detected on HOST0065
ALT035263,2026-07-13 10:51:28.287407,EMP00028,HOST0056,High,Malware Detection,T1059,172.16.238.134,10.39.92.201,Suspicious PowerShell detected on HOST0056
ALT035264,2026-06-12 06:28:28.287407,EMP00103,HOST0157,High,Credential Dumping,T1562,10.188.99.152,10.103.33.98,Privilege Escalation detected on HOST0157
ALT035265,2026-06-30 00:16:28.287407,EMP00171,HOST0045,Medium,Privilege Escalation,T1059,192.168.92.55,10.117.238.106,Suspicious PowerShell detected on HOST0045
ALT035266,2026-07-08 22:10:28.287407,EMP00234,HOST0140,Critical,Ransomware Activity,T1562,192.168.184.80,10.2.21.57,Ransomware Activity detected on HOST0140
ALT035267,2026-05-05 08:28:28.287407,EMP00451,HOST0119,Low,Malware Detection,T1021,10.167.108.199,10.102.90.206,Failed Login detected on HOST0119
ALT035268,2026-07-27 09:47:28.287407,EMP00479,HOST0089,Critical,Malware Detection,T1078,172.18.197.160,10.148.197.221,Data Exfiltration detected on HOST0089
ALT035269,2026-07-03 09:38:28.287407,EMP00063,HOST0079,Medium,Suspicious PowerShell,T1078,10.251.254.223,10.92.121.168,Failed Login detected on HOST0079
ALT035270,2026-05-05 06:07:28.287407,EMP00252,HOST0042,High,Failed Login,T1078,192.168.189.179,10.22.106.43,Credential Dumping detected on HOST0042
ALT035271,2026-05-28 09:44:28.287407,EMP00282,HOST0092,High,Privilege Escalation,T1078,192.168.124.29,10.55.20.156,Failed Login detected on HOST0092
ALT035272,2026-07-07 03:43:28.287407,EMP00020,HOST0165,High,Data Exfiltration,T1021,172.27.63.54,10.162.46.3,Suspicious PowerShell detected on HOST0165
ALT035273,2026-06-20 07:50:28.287407,EMP00020,HOST0091,Medium,Malware Detection,T1562,172.28.243.249,10.186.223.183,Privilege Escalation detected on HOST0091
ALT035274,2026-05-24 03:04:28.287407,EMP00102,HOST0176,High,Suspicious PowerShell,T1021,172.28.18.230,10.59.81.91,Privilege Escalation detected on HOST0176
ALT035275,2026-07-22 10:36:28.287407,EMP00211,HOST0054,Medium,Data Exfiltration,T1021,10.183.212.164,10.195.143.232,Data Exfiltration detected on HOST0054
ALT035276,2026-05-20 23:58:28.289908,EMP00214,HOST0077,Medium,Data Exfiltration,T1021,192.168.27.236,10.199.249.99,Failed Login detected on HOST0077
ALT035277,2026-05-16 08:56:28.289908,EMP00111,HOST0113,Medium,Ransomware Activity,T1078,192.168.244.76,10.187.242.63,Malware Detection detected on HOST0113
ALT035278,2026-05-30 03:36:28.289908,EMP00342,HOST0091,Medium,Malware Detection,T1562,172.28.243.249,10.81.118.82,Failed Login detected on HOST0091
ALT035279,2026-07-18 13:38:28.289908,EMP00093,HOST0016,Medium,Credential Dumping,T1041,10.85.14.125,10.144.209.34,Privilege Escalation detected on HOST0016
ALT035280,2026-07-01 08:04:28.289908,EMP00361,HOST0015,Critical,Failed Login,T1003,10.117.184.183,10.26.144.108,Suspicious PowerShell detected on HOST0015
ALT035281,2026-07-27 15:44:28.289908,EMP00002,HOST0071,Low,Malware Detection,T1003,10.145.18.196,10.35.217.24,Data Exfiltration detected on HOST0071
ALT035282,2026-05-28 17:15:28.289908,EMP00144,HOST0196,Medium,Malware Detection,T1021,10.232.136.91,10.23.139.131,Malware Detection detected on HOST0196
ALT035283,2026-05-03 21:18:28.289908,EMP00240,HOST0118,Critical,Failed Login,T1486,192.168.197.92,10.184.208.250,Malware Detection detected on HOST0118
ALT035284,2026-05-17 15:33:28.289908,EMP00053,HOST0195,Medium,Data Exfiltration,T1041,10.75.164.33,10.137.46.158,Privilege Escalation detected on HOST0195
ALT035285,2026-05-08 19:38:28.289908,EMP00278,HOST0027,Low,Failed Login,T1021,172.18.25.189,10.244.178.227,Data Exfiltration detected on HOST0027
ALT035286,2026-06-25 04:25:28.289908,EMP00418,HOST0066,Critical,Suspicious PowerShell,T1059,172.20.152.93,10.78.184.23,Suspicious PowerShell detected on HOST0066
ALT035287,2026-06-04 23:24:28.289908,EMP00306,HOST0189,Critical,Ransomware Activity,T1059,192.168.71.129,10.206.163.102,Malware Detection detected on HOST0189
ALT035288,2026-06-21 12:25:28.289908,EMP00453,HOST0087,High,Failed Login,T1021,10.74.111.61,10.5.250.152,Data Exfiltration detected on HOST0087
ALT035289,2026-05-12 13:27:28.289908,EMP00329,HOST0189,High,Credential Dumping,T1021,192.168.71.129,10.191.241.156,Malware Detection detected on HOST0189
ALT035290,2026-07-10 22:50:28.289908,EMP00145,HOST0175,Medium,Credential Dumping,T1021,10.250.177.124,10.0.48.159,Privilege Escalation detected on HOST0175
ALT035291,2026-07-22 04:34:28.289908,EMP00468,HOST0105,Low,Credential Dumping,T1041,172.26.135.143,10.155.21.136,Failed Login detected on HOST0105
ALT035292,2026-07-08 09:18:28.289908,EMP00499,HOST0091,Low,Privilege Escalation,T1021,172.28.243.249,10.127.43.57,Ransomware Activity detected on HOST0091
ALT035293,2026-07-04 04:23:28.289908,EMP00167,HOST0014,High,Failed Login,T1021,10.71.6.227,10.148.198.112,Privilege Escalation detected on HOST0014
ALT035294,2026-05-07 02:48:28.289908,EMP00240,HOST0090,Critical,Ransomware Activity,T1021,172.30.238.182,10.246.38.193,Suspicious PowerShell detected on HOST0090
ALT035295,2026-07-26 11:40:28.289908,EMP00347,HOST0034,Low,Suspicious PowerShell,T1562,192.168.32.131,10.208.171.36,Failed Login detected on HOST0034
ALT035296,2026-05-30 19:37:28.289908,EMP00023,HOST0020,Critical,Data Exfiltration,T1078,192.168.198.89,10.175.204.72,Credential Dumping detected on HOST0020
ALT035297,2026-05-01 12:06:28.289908,EMP00365,HOST0170,Medium,Privilege Escalation,T1041,192.168.219.63,10.148.61.22,Suspicious PowerShell detected on HOST0170
ALT035298,2026-06-10 10:43:28.289908,EMP00100,HOST0192,High,Ransomware Activity,T1041,192.168.54.7,10.158.251.16,Ransomware Activity detected on HOST0192
ALT035299,2026-06-02 18:35:28.289908,EMP00356,HOST0004,Critical,Ransomware Activity,T1059,172.22.210.168,10.118.35.243,Failed Login detected on HOST0004
ALT035300,2026-07-27 15:42:28.289908,EMP00243,HOST0176,Low,Privilege Escalation,T1021,172.28.18.230,10.24.5.219,Data Exfiltration detected on HOST0176
ALT035301,2026-06-16 11:12:28.289908,EMP00322,HOST0158,Critical,Privilege Escalation,T1041,10.84.211.47,10.122.97.37,Privilege Escalation detected on HOST0158
ALT035302,2026-07-26 04:00:28.289908,EMP00343,HOST0139,Medium,Data Exfiltration,T1003,192.168.160.96,10.6.141.107,Malware Detection detected on HOST0139
ALT035303,2026-06-30 14:20:28.289908,EMP00097,HOST0141,Critical,Malware Detection,T1059,172.20.180.243,10.53.193.26,Failed Login detected on HOST0141
ALT035304,2026-07-15 23:04:28.289908,EMP00215,HOST0146,Low,Data Exfiltration,T1078,172.18.132.194,10.64.91.159,Ransomware Activity detected on HOST0146
ALT035305,2026-07-23 23:49:28.289908,EMP00391,HOST0099,Critical,Failed Login,T1021,172.27.107.244,10.147.36.103,Failed Login detected on HOST0099
ALT035306,2026-07-18 17:56:28.289908,EMP00146,HOST0082,Low,Failed Login,T1021,10.237.223.205,10.179.189.31,Credential Dumping detected on HOST0082
ALT035307,2026-06-07 22:50:28.289908,EMP00448,HOST0009,Critical,Privilege Escalation,T1059,192.168.49.184,10.87.68.27,Ransomware Activity detected on HOST0009
ALT035308,2026-06-16 14:47:28.289908,EMP00153,HOST0097,High,Failed Login,T1078,172.17.153.30,10.19.111.52,Ransomware Activity detected on HOST0097
ALT035309,2026-05-02 09:43:28.289908,EMP00486,HOST0081,Medium,Credential Dumping,T1078,172.25.69.179,10.149.169.3,Data Exfiltration detected on HOST0081
ALT035310,2026-07-11 01:44:28.289908,EMP00230,HOST0072,High,Ransomware Activity,T1003,172.21.0.57,10.59.34.140,Malware Detection detected on HOST0072
ALT035311,2026-05-07 11:56:28.289908,EMP00496,HOST0023,High,Suspicious PowerShell,T1486,10.208.130.22,10.198.57.36,Ransomware Activity detected on HOST0023
ALT035312,2026-07-14 10:24:28.289908,EMP00056,HOST0108,Low,Credential Dumping,T1078,10.139.8.132,10.177.181.108,Data Exfiltration detected on HOST0108
ALT035313,2026-06-26 13:49:28.289908,EMP00277,HOST0143,Low,Failed Login,T1041,10.50.107.133,10.124.50.189,Credential Dumping detected on HOST0143
ALT035314,2026-06-16 07:43:28.289908,EMP00196,HOST0073,Medium,Privilege Escalation,T1562,192.168.187.229,10.102.90.228,Ransomware Activity detected on HOST0073
ALT035315,2026-07-12 18:56:28.289908,EMP00234,HOST0118,High,Suspicious PowerShell,T1041,192.168.197.92,10.234.30.182,Data Exfiltration detected on HOST0118
ALT035316,2026-05-19 06:29:28.289908,EMP00266,HOST0170,Low,Privilege Escalation,T1562,192.168.219.63,10.183.112.17,Suspicious PowerShell detected on HOST0170
ALT035317,2026-05-01 17:39:28.289908,EMP00322,HOST0139,Critical,Suspicious PowerShell,T1562,192.168.160.96,10.15.42.207,Credential Dumping detected on HOST0139
ALT035318,2026-05-06 13:47:28.289908,EMP00452,HOST0192,Low,Privilege Escalation,T1003,192.168.54.7,10.181.208.123,Ransomware Activity detected on HOST0192
ALT035319,2026-06-29 13:08:28.289908,EMP00010,HOST0062,Medium,Ransomware Activity,T1078,192.168.59.104,10.57.193.113,Malware Detection detected on HOST0062
ALT035320,2026-05-20 16:06:28.289908,EMP00470,HOST0023,Low,Credential Dumping,T1078,10.208.130.22,10.215.205.224,Suspicious PowerShell detected on HOST0023
ALT035321,2026-07-23 20:14:28.289908,EMP00006,HOST0016,Critical,Data Exfiltration,T1486,10.85.14.125,10.183.41.57,Failed Login detected on HOST0016
ALT035322,2026-05-01 02:36:28.289908,EMP00099,HOST0150,Medium,Privilege Escalation,T1021,172.18.157.147,10.180.167.200,Suspicious PowerShell detected on HOST0150
ALT035323,2026-05-31 07:41:28.289908,EMP00091,HOST0151,Critical,Ransomware Activity,T1078,172.17.222.51,10.126.153.62,Malware Detection detected on HOST0151
ALT035324,2026-07-18 02:59:28.289908,EMP00158,HOST0199,Low,Data Exfiltration,T1021,10.151.152.72,10.75.11.165,Failed Login detected on HOST0199
ALT035325,2026-07-14 19:25:28.289908,EMP00304,HOST0139,Medium,Malware Detection,T1486,192.168.160.96,10.85.22.33,Suspicious PowerShell detected on HOST0139
ALT035326,2026-07-12 13:34:28.289908,EMP00370,HOST0135,Low,Malware Detection,T1021,172.31.164.149,10.143.176.195,Data Exfiltration detected on HOST0135
ALT035327,2026-06-24 23:09:28.289908,EMP00097,HOST0099,Medium,Suspicious PowerShell,T1562,172.27.107.244,10.0.71.139,Suspicious PowerShell detected on HOST0099
ALT035328,2026-06-24 02:48:28.289908,EMP00200,HOST0184,High,Failed Login,T1059,172.17.73.251,10.82.30.37,Failed Login detected on HOST0184
ALT035329,2026-05-19 14:40:28.289908,EMP00445,HOST0144,Low,Malware Detection,T1486,172.26.17.231,10.237.4.119,Credential Dumping detected on HOST0144
ALT035330,2026-05-09 19:48:28.289908,EMP00357,HOST0018,Critical,Privilege Escalation,T1003,10.165.57.45,10.118.95.160,Suspicious PowerShell detected on HOST0018
